win_id,day,win_idx,t_start,t_end,n_events,happiness,sadness,anger,fear,disgust,surprise
d1_w186,1,186,46455,46533,8,-0.5417865514755249,0.9589886665344238,-0.8802582025527954,0.8340359926223755,-0.28585687279701233,0.018569957464933395
d1_w187,1,187,46480,46551,8,-0.5514664649963379,0.8346373438835144,-0.6495473980903625,0.4130997061729431,-0.05676070600748062,0.16378626227378845
d1_w188,1,188,46529,46580,8,0.3006686270236969,0.6759665012359619,-0.617012619972229,0.09507119655609131,-0.2864086329936981,-0.14741316437721252
d1_w189,1,189,46551,46629,8,0.17153377830982208,0.5841703414916992,-0.2533946931362152,0.040904704481363297,-0.40202945470809937,-0.13977137207984924
d1_w190,1,190,46581,46673,8,0.10157895088195801,0.4639582633972168,-0.46640896797180176,-0.17138230800628662,0.20434725284576416,-0.009458052925765514
d1_w191,1,191,46630,46719,8,-0.7610830068588257,0.9447709918022156,-0.41359758377075195,0.5572680234909058,-0.05572821944952011,-0.12284549325704575
d1_w192,1,192,46675,46775,8,0.2168714553117752,0.17045477032661438,-0.17470434308052063,-0.3022736608982086,0.02922416850924492,0.09394403547048569
d1_w193,1,193,46726,46798,8,-0.167282834649086,0.33304280042648315,-0.04529149457812309,-0.10078831017017365,0.08504057675600052,-0.039159905165433884
d1_w194,1,194,46772,46875,8,-0.7970635294914246,0.5028408765792847,-0.3581332564353943,0.7672867774963379,-0.3848555386066437,0.3381797671318054
d1_w195,1,195,46788,46943,8,0.003268325235694647,0.02180194854736328,0.31489771604537964,-0.20198512077331543,0.04926973581314087,-0.1991467922925949
d1_w196,1,196,46880,47045,8,-0.04504159092903137,0.44190025329589844,-0.26079413294792175,-0.024907449260354042,-0.04742617905139923,-0.0016512752044945955
d1_w197,1,197,46948,47169,8,-0.18055269122123718,0.3262135982513428,-0.18825945258140564,0.21707665920257568,-0.012438340112566948,-0.13334745168685913
d1_w198,1,198,47046,47311,8,-0.4410780966281891,1.340281367301941,-0.1743369996547699,0.04846956580877304,0.029472123831510544,-0.6488101482391357
d1_w199,1,199,47170,47507,8,0.7567874193191528,0.34748679399490356,-1.001446008682251,-0.3791188597679138,0.39301156997680664,0.02112393081188202
d1_w200,1,200,47322,47678,8,0.7188429236412048,0.3397844433784485,-1.017417311668396,-0.3618418574333191,0.38345932960510254,0.07393455505371094
d1_w201,1,201,47504,47870,8,0.3051651120185852,0.5388449430465698,-0.26397332549095154,-0.1470927894115448,-0.35731953382492065,-0.03963655233383179
d1_w202,1,202,47679,48008,8,-0.403510183095932,0.8251490592956543,-0.4565075933933258,0.19558943808078766,-0.13409921526908875,0.09551765769720078
d1_w203,1,203,47870,48027,8,-0.17385204136371613,0.48098403215408325,-0.5736517310142517,0.47078031301498413,-0.5485178232192993,0.3495400846004486
d1_w204,1,204,48001,48062,8,-0.1406746506690979,0.8706425428390503,-0.37595152854919434,0.1029936820268631,-0.1333535760641098,-0.2345229685306549
d1_w205,1,205,48027,48088,8,0.46074748039245605,0.6743043661117554,-0.803509533405304,-0.08324170112609863,-0.42458534240722656,0.18537043035030365
d1_w206,1,206,48063,48111,8,-0.44629889726638794,0.6847652196884155,-0.2577176094055176,0.048691101372241974,0.08516503870487213,0.01747899129986763
d1_w207,1,207,48080,48132,8,-0.4375012516975403,0.6237251162528992,-0.2210870236158371,0.1570402830839157,-0.23712825775146484,0.1804821491241455
d1_w208,1,208,48112,48154,8,-0.09503503888845444,0.7223145365715027,-0.3221403956413269,-0.05882301181554794,0.0117434561252594,-0.12811385095119476
d1_w209,1,209,48126,48178,8,-0.20654186606407166,0.9123952984809875,-0.5436708331108093,0.3561848998069763,-0.2926389276981354,-0.16817469894886017
d1_w210,1,210,48153,48216,8,0.2566773295402527,0.6046831011772156,-0.43153733015060425,-0.12457923591136932,-0.263967365026474,-0.007721436209976673
d1_w211,1,211,48176,48290,8,0.11489377170801163,0.5205859541893005,-0.4168911576271057,-0.17620548605918884,0.1265067756175995,-0.06851440668106079
d1_w212,1,212,48222,48307,8,0.890598475933075,0.2123142033815384,-0.9870293736457825,-0.5102012753486633,0.435311496257782,0.09090270102024078
d1_w213,1,213,48247,48312,8,-0.1363612562417984,0.21941900253295898,-0.46209844946861267,0.15407750010490417,-0.13846290111541748,0.4020037055015564
d1_w214,1,214,48296,48346,8,-0.13001790642738342,0.19579634070396423,-0.05041598156094551,-0.027526790276169777,0.19450655579566956,-0.15726611018180847
d1_w215,1,215,48318,48368,8,0.13797405362129211,0.9553154706954956,-0.8381492495536804,-0.025902125984430313,0.07300689071416855,-0.16690371930599213
d1_w216,1,216,48349,48391,8,-0.6061498522758484,0.48920121788978577,-0.47936302423477173,0.5095213651657104,-0.18736480176448822,0.35830265283584595
d1_w217,1,217,48368,48433,8,-0.28110557794570923,1.4984819889068604,-1.1025773286819458,0.5628687739372253,-0.5706132054328918,-0.018199419602751732
d1_w218,1,218,48394,48484,8,-0.5172129273414612,0.8409031629562378,-0.4950670301914215,0.30329975485801697,-0.12097636610269547,0.0894225686788559
d1_w219,1,219,48414,48468,8,0.23631367087364197,0.4447515606880188,-0.4354408383369446,-0.10511521995067596,-0.01927495002746582,-0.06625927984714508
d1_w220,1,220,48436,48536,8,-0.24946150183677673,0.6649841070175171,-0.486722856760025,0.3702111840248108,-0.09637698531150818,-0.13048067688941956
d1_w221,1,221,48464,48514,8,-0.2905314862728119,0.511613667011261,-0.5278461575508118,0.23177354037761688,-0.15269827842712402,0.31168946623802185
d1_w222,1,222,48485,48577,8,0.15365898609161377,0.4416143298149109,-0.4739353656768799,-0.18758103251457214,0.18322603404521942,0.00016136169142555445
d1_w223,1,223,48509,48571,8,0.6114364266395569,0.3423216938972473,-0.9543575048446655,-0.3701634407043457,0.406642347574234,0.11483551561832428
d1_w224,1,224,48537,48589,8,-0.36519089341163635,0.640471339225769,-0.4563237130641937,0.21278652548789978,-0.07543841749429703,0.15032614767551422
d1_w225,1,225,48571,48599,8,-0.6570754647254944,0.7344136238098145,-0.10203341394662857,0.0634366124868393,0.2998618185520172,-0.16084589064121246
d1_w226,1,226,48583,48661,8,0.09057722985744476,0.5069726705551147,-0.3717401921749115,-0.22834491729736328,0.35047173500061035,-0.2341274917125702
d1_w227,1,227,48600,48715,8,0.5488935708999634,0.45931118726730347,-0.9431061744689941,-0.35497045516967773,0.3666515350341797,0.07834929972887039
d1_w228,1,228,48657,48757,8,-0.036859333515167236,1.0370217561721802,-0.9104346036911011,0.23232248425483704,-0.1895253211259842,-0.0181502103805542
d1_w229,1,229,48716,48803,8,-0.6154295802116394,0.4579918384552002,-0.03068099357187748,0.011418426409363747,0.19478380680084229,0.12913891673088074
d1_w230,1,230,48761,48853,8,-0.6540597677230835,0.7164918184280396,-0.4344925880432129,0.46352487802505493,0.03168075531721115,0.012957644648849964
d1_w231,1,231,48805,48895,8,-0.6498231887817383,0.966030478477478,-0.7039443850517273,0.4815148711204529,-0.3535845875740051,0.3741911053657532
d1_w232,1,232,48857,48964,8,-0.2543836236000061,0.5333917737007141,-0.31788817048072815,0.19923782348632812,-0.3042318522930145,0.21840527653694153
d1_w233,1,233,48897,49017,8,-0.1917448341846466,0.4267774522304535,-0.4236000180244446,0.4214329719543457,-0.3267849385738373,0.12190194427967072
d1_w234,1,234,48961,49093,8,-0.5317476987838745,0.7278577089309692,-0.19529177248477936,0.009763723239302635,0.14079740643501282,-0.0020408511627465487
d1_w235,1,235,49025,49159,8,-0.18932533264160156,0.2552511692047119,-0.025407442823052406,-0.20460303127765656,0.4758264422416687,-0.22316579520702362
d1_w236,1,236,49096,49256,8,0.5950312614440918,0.35428565740585327,-0.9442259073257446,-0.3959549367427826,0.48402509093284607,0.07206849753856659
d1_w237,1,237,49171,49330,8,-0.2623070776462555,0.424084335565567,-0.47643738985061646,0.2518360912799835,-0.035608209669589996,0.21023699641227722
d1_w238,1,238,49258,49400,8,-0.11475574970245361,0.8591243028640747,-0.6628295183181763,0.1055014580488205,0.17631587386131287,-0.23848609626293182
d1_w239,1,239,49328,49448,8,0.033148035407066345,0.05384176969528198,0.21464720368385315,-0.16695500910282135,0.24399586021900177,-0.3522168695926666
d1_w240,1,240,49406,49484,8,0.15299269556999207,0.2935265004634857,-0.5129075646400452,-0.05515723302960396,0.29652395844459534,-0.06776920706033707
d1_w241,1,241,49451,49682,8,0.5859287977218628,0.38757219910621643,-0.9476226568222046,-0.36361780762672424,0.40684738755226135,0.08843378722667694
d1_w242,1,242,49484,49792,8,0.23770681023597717,0.8820660710334778,-0.8126170039176941,0.14638160169124603,-0.22507934272289276,-0.1550401747226715
d1_w243,1,243,49686,49922,8,-0.15066653490066528,0.9070366621017456,-0.8775248527526855,0.5975071787834167,-0.4703875184059143,0.045304469764232635
d1_w244,1,244,49792,50024,8,-0.4539465010166168,0.3747585415840149,-0.03205291926860809,0.23656480014324188,-0.23898251354694366,0.19028563797473907
d1_w245,1,245,49924,50168,8,0.10486723482608795,0.2291627824306488,-0.31084340810775757,-0.11838217079639435,-0.027543341740965843,0.15990641713142395
d1_w246,1,246,50017,50285,8,-0.29794424772262573,0.7588405013084412,-0.45948657393455505,0.46960553526878357,-0.2825353145599365,-0.12211642414331436
d1_w247,1,247,50178,50341,8,-0.4471275210380554,0.9459437131881714,-0.6729668974876404,0.22406354546546936,0.007813996635377407,0.07821021229028702
d1_w248,1,248,50296,50399,8,-0.24640686810016632,0.7930522561073303,-0.5236808657646179,0.3866007328033447,-0.16276726126670837,-0.1459406465291977
d1_w249,1,249,50344,50521,8,-0.35612601041793823,0.5955680012702942,-0.14786267280578613,0.2267903834581375,-0.18827007710933685,-0.07653598487377167
d1_w250,1,250,50400,50587,8,0.6275902986526489,0.3412300646305084,-0.9240773320198059,-0.36303794384002686,0.38832440972328186,0.080408975481987
d1_w251,1,251,50521,50667,8,0.2826891839504242,0.738896906375885,-0.21829566359519958,-0.3734854459762573,0.23336386680603027,-0.5532354712486267
d1_w252,1,252,50588,50747,8,0.5925463438034058,0.4659461975097656,-0.9795016050338745,-0.3430476188659668,0.36217719316482544,0.06265676021575928
d1_w253,1,253,50670,50850,8,-0.5689769983291626,1.1112265586853027,-0.6584453582763672,0.605559229850769,-0.18291887640953064,-0.18038877844810486
d1_w254,1,254,50752,50911,8,0.05026910826563835,0.4580029845237732,-0.2973569929599762,0.05808921903371811,-0.29786938428878784,0.05153945833444595
d1_w255,1,255,50850,51004,8,-0.5602983832359314,0.7161738276481628,-0.7311514616012573,0.7594319581985474,-0.2557336390018463,0.15556010603904724
d1_w256,1,256,50909,51018,8,-0.6017497777938843,1.0251452922821045,-0.6046209931373596,0.6071301102638245,-0.07478808611631393,-0.21609611809253693
d1_w257,1,257,51002,51032,8,-0.35240796208381653,0.3158913552761078,-0.18820199370384216,0.46734803915023804,-0.08947144448757172,-0.11860702186822891
d1_w258,1,258,51015,51057,8,-0.10064166784286499,0.5275115966796875,-0.5403541922569275,0.03064252808690071,-0.12977394461631775,0.2743662893772125
d1_w259,1,259,51029,51096,8,-0.555117130279541,0.8744231462478638,-0.3224300742149353,0.30673909187316895,-0.12067969888448715,-0.09272810816764832
d1_w260,1,260,51058,51114,8,-0.29384708404541016,0.7697181105613708,-0.42939844727516174,0.18183021247386932,-0.18106214702129364,0.04033689573407173
d1_w261,1,261,51094,51133,8,0.21867060661315918,0.40377822518348694,-0.42677125334739685,-0.328332781791687,0.18230977654457092,0.0641733780503273
d1_w262,1,262,51115,51166,8,0.557452380657196,0.4329443573951721,-0.9503024220466614,-0.35138699412345886,0.39830371737480164,0.07226163148880005
d1_w263,1,263,51130,51201,8,0.5473635196685791,0.8361943364143372,-0.7658986449241638,-0.1443147361278534,-0.3357568681240082,-0.09525905549526215
d1_w264,1,264,51152,51210,8,-0.1679428368806839,0.6651646494865417,-0.4354955554008484,-0.023944688960909843,-0.19059208035469055,0.24149958789348602
d1_w265,1,265,51174,51253,8,-0.06658163666725159,0.7156214118003845,-0.5176154375076294,0.016766319051384926,-0.024321174249053,-0.028344815596938133
d1_w266,1,266,51213,51259,8,0.648668646812439,0.32022714614868164,-0.9303410649299622,-0.34364184737205505,0.389079213142395,0.060628123581409454
d1_w267,1,267,51242,51300,8,-0.11158736050128937,0.6037819981575012,-0.38715800642967224,0.2973262071609497,-0.06091852858662605,-0.2737100422382355
d1_w268,1,268,51256,51350,8,-0.1601312756538391,0.1890658438205719,-0.10730449855327606,0.1298789232969284,0.4742056727409363,-0.4118046760559082
d1_w269,1,269,51293,51421,8,-0.36348220705986023,0.9710481762886047,-0.7178082466125488,0.906917929649353,-0.5360601544380188,-0.24156999588012695
d1_w270,1,270,51355,51429,8,-0.3069421648979187,0.5012143850326538,-0.25109872221946716,0.26661089062690735,-0.13022319972515106,-0.021674204617738724
d1_w271,1,271,51381,51437,8,0.21849007904529572,0.4514896273612976,-0.48169946670532227,-0.27887386083602905,0.19363747537136078,0.01153641939163208
d1_w272,1,272,51420,51456,8,-0.1320115625858307,0.5826069116592407,-0.18702749907970428,0.10325624793767929,-0.10444869101047516,-0.21859221160411835
d1_w273,1,273,51434,51468,8,0.627448558807373,0.30118152499198914,-0.947468101978302,-0.3557330369949341,0.43815773725509644,0.08527655154466629
d1_w274,1,274,51448,51485,8,-0.12100009620189667,0.6587353944778442,-0.16038434207439423,-0.2475622445344925,-0.1755545437335968,0.12577281892299652
d1_w275,1,275,51472,51502,8,-0.07857952266931534,0.28597235679626465,-0.17279958724975586,-0.05499429628252983,0.20768491923809052,-0.10131572186946869
d1_w276,1,276,51485,61891,8,-0.6105791330337524,0.599341869354248,-0.5245749354362488,0.5570374131202698,-0.038651760667562485,0.12341706454753876
d1_w277,1,277,61879,61916,8,0.012392866425216198,0.2748364508152008,-0.3769943416118622,0.36430448293685913,-0.2380615919828415,-0.015425145626068115
d1_w278,1,278,61893,61941,8,-0.17035233974456787,0.4562421441078186,-0.27261534333229065,0.25471240282058716,-0.3644505441188812,0.12655383348464966
d1_w279,1,279,61904,61968,8,-0.5042191743850708,0.9736886024475098,-0.5310821533203125,0.3636745810508728,0.02584381401538849,-0.16854238510131836
d1_w280,1,280,61942,61984,8,0.1621597409248352,1.0597732067108154,-0.8354976773262024,0.14170002937316895,-0.31910935044288635,-0.13372580707073212
d1_w281,1,281,61969,62004,8,-0.18035873770713806,0.8894820213317871,-0.47254738211631775,0.23241372406482697,-0.15987832844257355,-0.2355138510465622
d1_w282,1,282,61985,62052,8,-0.3271952271461487,0.3234919309616089,-0.25940990447998047,0.061339229345321655,-0.01822011172771454,0.30719223618507385
d1_w283,1,283,62004,62054,8,0.2617926001548767,0.46513476967811584,-0.5285447239875793,-0.2262277603149414,0.07435306161642075,0.05382271483540535
d1_w284,1,284,62031,62068,8,0.8470745086669922,0.18184411525726318,-0.9611256718635559,-0.46219977736473083,0.47588109970092773,0.05602915212512016
d1_w285,1,285,62052,62112,8,-0.2949655055999756,0.6236909627914429,-0.39437514543533325,0.37300896644592285,-0.13119949400424957,-0.1155586689710617
d1_w286,1,286,62066,62144,8,0.07386080175638199,0.13623778522014618,-0.03462696820497513,-0.1676122099161148,-0.03484511747956276,0.04663694649934769
d1_w287,1,287,62089,62159,8,0.7672733068466187,0.267777681350708,-0.9585405588150024,-0.42492836713790894,0.4037778377532959,0.08286966383457184
d1_w288,1,288,62130,62168,8,-0.4037107825279236,0.9194103479385376,-0.8898530006408691,0.6265710592269897,-0.3639940917491913,0.20101861655712128
d1_w289,1,289,62156,62230,8,-0.35772275924682617,0.9129646420478821,-0.749323844909668,0.5856104493141174,-0.3381720781326294,0.02637791633605957
d1_w290,1,290,62169,62238,8,-0.4699220657348633,0.8642630577087402,-0.5754638314247131,0.1512623131275177,-0.24301238358020782,0.43392667174339294
d1_w291,1,291,62226,62276,8,-0.5441923141479492,0.3870968520641327,-0.07347075641155243,0.23481273651123047,-0.15359298884868622,0.21099157631397247
d1_w292,1,292,62236,62310,8,0.6211128234863281,0.38201120495796204,-0.9238157272338867,-0.36526983976364136,0.3988320231437683,0.03926016762852669
d1_w293,1,293,62276,62340,8,-0.09033159911632538,0.20936158299446106,-0.2909986078739166,0.1177869588136673,-0.060869473963975906,0.1516963243484497
d1_w294,1,294,62310,62379,8,-0.05935460329055786,0.6222106218338013,-0.36023086309432983,-0.03394664078950882,-0.040836483240127563,-0.05228609964251518
d1_w295,1,295,62340,62398,8,0.7743012309074402,0.8424453735351562,-0.7713387608528137,0.12380741536617279,-0.5077711343765259,-0.49345237016677856
d1_w296,1,296,62366,62413,8,-0.3229491114616394,-0.03755924105644226,-0.18979869782924652,0.0661759003996849,0.34295111894607544,0.2312922477722168
d1_w297,1,297,62390,62448,8,0.7243493795394897,0.25800302624702454,-0.9899390935897827,-0.38891348242759705,0.408424437046051,0.13418236374855042
d1_w298,1,298,62408,62460,8,-0.043601322919130325,0.6069901585578918,-0.4529862403869629,0.01724414899945259,-0.023532165214419365,-0.02660181000828743
d1_w299,1,299,62438,62486,8,0.37236452102661133,0.1171959787607193,-0.2261609137058258,-0.2988203465938568,-0.0885152667760849,0.13503487408161163
d1_w300,1,300,62462,62494,8,-0.1353062242269516,0.5197819471359253,0.059142373502254486,-0.3716607093811035,0.3880104124546051,-0.3125295341014862
d1_w301,1,301,62477,62508,8,-0.3870266079902649,0.43612438440322876,-0.14386656880378723,0.007336954586207867,0.19478367269039154,0.00026628971681930125
d1_w302,1,302,62495,62520,8,-0.647479236125946,0.5526242852210999,-0.5536878705024719,0.6162171363830566,-0.3982039988040924,0.5054718852043152
d1_w303,1,303,62500,62540,8,-0.1092766746878624,0.17925497889518738,-0.5732765197753906,0.26815906167030334,0.337310254573822,-0.020702403038740158
d1_w304,1,304,62510,62572,8,-0.13330411911010742,0.3616374135017395,-0.3773103356361389,-0.09838546812534332,0.20277521014213562,0.15121950209140778
d1_w305,1,305,62541,62590,8,-0.3879755139350891,0.4515190124511719,-0.39456039667129517,0.46918410062789917,-0.26842179894447327,0.14688387513160706
d1_w306,1,306,62569,62626,8,-0.13436397910118103,0.41000431776046753,-0.24114270508289337,0.007196146063506603,0.08281494677066803,-0.05926550552248955
d1_w307,1,307,62579,62640,8,-0.5119902491569519,0.7545793056488037,-0.6467822194099426,0.7390028238296509,-0.24910560250282288,0.00853421725332737
d1_w308,1,308,62615,62671,8,0.7407416105270386,0.3292139172554016,-0.9122493863105774,-0.4869597852230072,0.4158838391304016,0.0668109580874443
d1_w309,1,309,62636,62700,8,0.1179325208067894,0.3352494537830353,-0.3535742461681366,-0.23030595481395721,0.16920506954193115,0.06459321081638336
d1_w310,1,310,62676,62715,8,0.09062744677066803,0.2300577461719513,-0.21925584971904755,-0.3107299506664276,0.17225107550621033,0.0920906513929367
d1_w311,1,311,62695,62750,8,-0.1169338971376419,0.8025995492935181,-0.6385098695755005,0.28574028611183167,-0.3574032485485077,0.08305177092552185
d1_w312,1,312,62717,62806,8,-0.2862870991230011,0.874965488910675,-0.4412976801395416,0.12291578203439713,-0.0853404849767685,-0.0909833163022995
d1_w313,1,313,62752,62817,8,0.6316502690315247,0.325306236743927,-0.9248776435852051,-0.3742171823978424,0.3872978687286377,0.10567118972539902
d1_w314,1,314,62780,62846,8,-0.13725686073303223,0.5355090498924255,-0.4896605610847473,0.09714548289775848,0.0018025547033175826,0.07878903299570084
d1_w315,1,315,62808,62863,8,0.36101973056793213,0.18740899860858917,-0.1961972415447235,-0.3378923535346985,0.08135578036308289,-0.11815918982028961
d1_w316,1,316,62839,62888,8,0.13913728296756744,0.43207764625549316,-0.4644797444343567,-0.19759297370910645,0.16515827178955078,0.043278347700834274
d1_w317,1,317,62863,62901,8,-0.06440460681915283,0.5386418700218201,-0.35519134998321533,-0.005845950450748205,-0.199001282453537,0.13549873232841492
d1_w318,1,318,62869,62928,8,-0.3135509490966797,0.36784082651138306,-0.3962879776954651,0.08164189010858536,-0.1595407873392105,0.4566095769405365
d1_w319,1,319,62898,62944,8,0.08594061434268951,0.4105203151702881,-0.43826285004615784,0.01834169402718544,0.05304228514432907,-0.06674157083034515
d1_w320,1,320,62929,62959,8,-0.2044905722141266,0.6219334006309509,-0.5662060976028442,-0.1658584326505661,-0.027929311618208885,0.48080986738204956
d1_w321,1,321,62941,62983,8,-0.3130202293395996,0.027116471901535988,-0.3144501745700836,0.23750261962413788,0.2263391762971878,0.20982268452644348
d1_w322,1,322,62961,63061,8,-0.1865566074848175,0.5155594348907471,-0.41463375091552734,0.01260067243129015,-0.08259497582912445,0.2422478199005127
d1_w323,1,323,62984,63238,8,-0.0654698833823204,0.2440062016248703,-0.32031792402267456,0.136501282453537,0.01234937272965908,0.036226384341716766
d1_w324,1,324,63061,63347,8,-0.10656668245792389,0.7249115705490112,-0.6043204069137573,0.04676786810159683,-0.057488083839416504,0.11129999160766602
d1_w325,1,325,63239,63422,8,0.05959855765104294,0.4103573262691498,-0.46847304701805115,0.10515985637903214,0.012237653136253357,-0.05495452135801315
d1_w326,1,326,63348,63556,8,0.5424726605415344,0.44107547402381897,-0.9664904475212097,-0.3408566117286682,0.354602187871933,0.12708556652069092
d1_w327,1,327,63422,63704,8,0.7965115308761597,0.4889608919620514,-0.4341263771057129,-0.337209016084671,-0.17531584203243256,-0.34395796060562134
d1_w328,1,328,63556,63826,8,-0.15439826250076294,0.7511237859725952,-0.5669379234313965,0.20864157378673553,-0.008209099993109703,-0.13917404413223267
d1_w329,1,329,63704,63982,8,0.19346216320991516,0.4834335446357727,-0.49380308389663696,-0.2102474719285965,0.17307861149311066,-0.03209313005208969
d1_w330,1,330,63826,64136,8,0.5531614422798157,0.3858465850353241,-0.9285286068916321,-0.3629492521286011,0.42134037613868713,0.0935773104429245
d1_w331,1,331,63982,64305,8,0.37277522683143616,0.6847703456878662,-0.6122704148292542,-0.009179663844406605,-0.4268074631690979,0.01422946434468031
d1_w332,1,332,64136,64447,8,0.25017741322517395,0.21784690022468567,-0.3519875705242157,0.053948886692523956,-0.041159942746162415,-0.116726353764534
d1_w333,1,333,64305,64641,8,-0.0726231038570404,0.29001113772392273,-0.2330903708934784,-0.22478437423706055,0.20417478680610657,0.10944224894046783
d1_w334,1,334,64447,64822,8,-0.3077389597892761,0.44936245679855347,-0.04250039905309677,-0.22091560065746307,0.11816444247961044,0.09363562613725662
d1_w335,1,335,64641,64852,8,-0.8514043092727661,0.3245730996131897,-0.12809844315052032,0.5471438765525818,-0.16749489307403564,0.34960049390792847
d1_w336,1,336,64825,64921,8,-0.40937963128089905,0.8655962944030762,-0.47358885407447815,0.23658236861228943,-0.1402600109577179,0.038437653332948685
d1_w337,1,337,64855,64994,8,0.08016286790370941,0.19626927375793457,0.10737619549036026,-0.3849191665649414,0.3443198502063751,-0.2421877384185791
d1_w338,1,338,64927,65157,8,0.10018086433410645,0.4735132157802582,-0.3052523136138916,-0.04851270094513893,0.07102052867412567,-0.22109279036521912
d1_w339,1,339,64999,65226,8,-0.32282525300979614,0.45025530457496643,-0.12196025997400284,-0.04546912759542465,-0.05000723525881767,0.17274942994117737
d1_w340,1,340,65164,65300,8,-0.5114100575447083,0.5777925252914429,0.037767957895994186,0.003224000334739685,0.1724342554807663,-0.14761357009410858
d1_w341,1,341,65228,65378,8,-0.22559913992881775,0.6985388994216919,-0.4876681864261627,0.055478744208812714,-0.1321764439344406,0.19475433230400085
d1_w342,1,342,65302,65431,8,0.1819375455379486,0.4165763854980469,-0.518530011177063,-0.24093842506408691,0.2776539921760559,0.009956920519471169
d1_w343,1,343,65378,65530,8,0.6444908380508423,0.2884264588356018,-0.921434223651886,-0.4167427122592926,0.4918271005153656,0.07201133668422699
d1_w344,1,344,65434,65598,8,0.23828980326652527,0.48693862557411194,-0.5220507979393005,-0.24587324261665344,0.17905397713184357,-0.023731565102934837
d1_w345,1,345,65530,65706,8,-0.5845186114311218,0.4458503723144531,-0.23529024422168732,0.2902448773384094,-0.0215093232691288,0.19963371753692627
d1_w346,1,346,65606,65772,8,-0.052749745547771454,0.7879239320755005,-0.5327847003936768,0.11550573259592056,-0.08325111865997314,-0.14794643223285675
d1_w347,1,347,65728,65875,8,0.33521634340286255,0.5645270347595215,-0.600271463394165,-0.08693419396877289,-0.19195012748241425,0.024021226912736893
d1_w348,1,348,65773,65988,8,0.23092135787010193,0.3412443995475769,-0.4651084840297699,-0.23537452518939972,0.2065196931362152,0.020684832707047462
d1_w349,1,349,65875,66012,8,-0.46852341294288635,0.6398100852966309,-0.46031561493873596,0.23646967113018036,-0.19764548540115356,0.36534109711647034
d1_w350,1,350,65990,66155,8,-0.5341190099716187,0.6222013235092163,-0.6731919050216675,0.8254449963569641,-0.3297254145145416,0.12057186663150787
d1_w351,1,351,66014,66090,8,0.6054392457008362,0.3020084500312805,-0.9120832681655884,-0.3986447751522064,0.45911774039268494,0.1006304994225502
d1_w352,1,352,66055,66128,8,0.0027970909141004086,0.1370162069797516,-0.2545695900917053,0.21020512282848358,-0.21006599068641663,0.11684050410985947
d1_w353,1,353,66090,66148,8,-0.009674379602074623,0.8523473739624023,-0.6771734952926636,0.4155188202857971,-0.41586971282958984,-0.13200092315673828
d1_w354,1,354,66124,66165,8,0.7544752359390259,0.22433610260486603,-0.5181838870048523,-0.47751522064208984,-0.0739038735628128,0.07777975499629974
d1_w355,1,355,66149,66177,8,-0.42755284905433655,1.1274678707122803,-0.644232451915741,0.3256526589393616,-0.18530061841011047,-0.07236957550048828
d1_w356,1,356,66162,66195,8,0.11761734634637833,0.6290176510810852,-0.417147159576416,-0.04816552624106407,-0.20755073428153992,-0.029495442286133766
d1_w357,1,357,66178,66238,8,0.5608459711074829,0.3382834792137146,-0.8239277005195618,-0.3974127769470215,0.4503202438354492,0.02736157551407814
d1_w358,1,358,66200,66330,8,-0.3648647665977478,0.7017189264297485,-0.394741028547287,0.394059956073761,-0.28887394070625305,0.0513962022960186
d1_w359,1,359,66236,66270,8,-0.08165376633405685,0.3379455506801605,-0.3025358319282532,-0.0882912129163742,0.3324635326862335,-0.12524504959583282
d1_w360,1,360,66249,66304,8,0.5264715552330017,0.3972855508327484,-0.9032293558120728,-0.38095563650131226,0.40987738966941833,0.11258848011493683
d1_w361,1,361,66271,66324,8,-0.09798801690340042,0.5321000814437866,-0.39722877740859985,0.19414660334587097,-0.21788683533668518,0.02952413633465767
d1_w362,1,362,66308,66356,8,-0.14442133903503418,-0.10415288060903549,0.5711286067962646,-0.2868002653121948,0.23597557842731476,-0.22143736481666565
d1_w363,1,363,66333,66363,8,-0.4247886538505554,0.3924999237060547,-0.4616265296936035,0.09756415337324142,0.24117836356163025,0.27939313650131226
d1_w364,1,364,66344,66387,8,0.06872323155403137,0.4725082516670227,-0.11140221357345581,-0.45349550247192383,0.23868446052074432,-0.13184231519699097
d1_w365,1,365,66364,66409,8,-0.7749093770980835,0.6306419372558594,-0.21494612097740173,0.3378050923347473,0.1380145400762558,0.04500393941998482
d1_w366,1,366,66388,66472,8,0.16909047961235046,0.9281304478645325,-0.8504834175109863,0.3894635736942291,-0.4676467478275299,-0.13293597102165222
d1_w367,1,367,66411,66457,8,-0.5097476243972778,0.1582885980606079,-0.3843197226524353,0.4856114983558655,0.19459794461727142,0.1454652100801468
d1_w368,1,368,66435,66490,8,-0.033689215779304504,0.27022361755371094,-0.10992367565631866,-0.02585827186703682,-0.06775087118148804,-0.0386674627661705
d1_w369,1,369,66457,66582,8,-0.053608693182468414,0.3772311210632324,-0.4590741991996765,-0.05739792063832283,-0.10752113163471222,0.3601374626159668
d1_w370,1,370,66494,66537,8,0.37016963958740234,1.0899511575698853,-0.7684851884841919,-0.008028012700378895,-0.31739574670791626,-0.30312952399253845
d1_w371,1,371,66497,66581,8,0.19481435418128967,0.17165975272655487,-0.0002933919313363731,-0.19198913872241974,0.12142248451709747,-0.23011155426502228
